Permalink,Creator,Object title,Type,Format,Licence,Date (From),Date (To),Date (Appendix),Image number,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19 
 https://gams.uni-graz.at/o:vase.2556 , unknown ," Interior of the manufactory for weaving, embroidery and stitching lace ",Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1914,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2556/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2556/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2557 , unknown , Sarajevo. Bosnian Carpet Manufactory ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1904,1926,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2557/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2557/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2558 , unknown , Muslim women's town costume ,Real photo postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1904,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2558/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2558/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2559 , unknown , SARAJEVO / Bistrik. ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1906,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2559/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2559/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.256 ," Stojanović/Karastoyanov, Anastas Nikolov ", Stefan Stambolov ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1877,1879,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.256/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.256/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2560 , unknown ," Interior of the manufactory for weaving, embroidery and stitching lace ",Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1914,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2560/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2560/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2561 ," Tausch, Walter ", Muslim women's streetwear ,Real photo postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1920,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2561/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2561/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2562 ," Tausch, Walter ", Close-up of two Muslim women in a street ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1920,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2562/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2562/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2563 ," Tausch, Walter ", Every day life at the fountain Sebilj ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1920,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2563/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2563/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2564 ," Klösz, György ", Studio portrait of Milka Hun ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1885,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2564/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2564/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2565 ," Ellinger, Ede ", Portrait of Milka Hun ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1896,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2565/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2565/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2566 ," Ellinger, Ede ", Portrait of Milka Hun ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1896,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2566/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2566/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2567 ," Tausch, Walter ", Muslim women and a girl in the street ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2567/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2567/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2568 , unknown , Portrait of Jagoda Truhelka ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1916,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2568/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2568/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2569 ," Herz, Henrik ", Portrait of Milka Hun ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1896,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2569/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2569/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.257 ," Karastoyanov, Dimitar Anastasov ", Portrait of Stefan Stambolov ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1872,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.257/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.257/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2570 ," Božić, Đ. ", Portrait of a Serbian peasant ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2570/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2570/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2571 ," Božić, Đ. ", Muslim women's streetwear ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2571/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2571/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2572 ," Tausch, Walter ", Muslim women's streetwear ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2572/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2572/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2573 ," Drakulić, Nikola ", Grain trade in Baščaršija ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1945,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2573/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2573/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2574 ," Tausch, Walter ", Muslim women and children idling in the mountains ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2574/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2574/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2575 ," Božić, Đ. ", Market scene in Baščaršija ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2575/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2575/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2576 , unknown , 1900 World's Fair (Official Card) /Bosnia And Herzegovina / Bosnian Folk Costumes. ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1900,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2576/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2576/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2577 ," Božić, Đ. ", Thre different types of Muslim women's dresscode ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2577/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2577/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2578 ," Tausch, Walter ", Sagardžije Street ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2578/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2578/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2579 ," Tausch, Walter ", Christian women's folk costumes ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2579/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2579/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.258 ," Karastoyanov, Dimitar Anastasov ", Portrait of Stefan Stambolov ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1872,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.258/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.258/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2580 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2580/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2580/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2581 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2581/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2581/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2582 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2582/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2582/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2583 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2583/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2583/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2584 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2584/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2584/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2585 ," Herz, Henrik ", Portrait of Milka Hun ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1896,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2585/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2585/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2586 ," Tausch, Walter ", Christian women's folk costumes ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2586/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2586/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2587 ," Halačević, Nusret ", Market scene ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2587/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2587/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2588 ," Halačević, Nusret ", Market scene in Baščaršija ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2588/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2588/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2589 ," Tausch, Walter ", A Muslim woman and two Muslim girls in the street ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2589/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2589/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.259 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of Stefan Stambolov ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.259/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.259/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2590 ," Božić, Đ. ", Portrait of an old Muslim man ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2590/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2590/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2591 ," Božić, Đ. ", At the mercer ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2591/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2591/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2592 ," Tausch, Walter ", Portrait of a Muslim girl ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2592/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2592/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2593 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2593/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2593/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2595 , unknown , Portrait of Milka Hun ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1898,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.2595/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2595/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2596 ," Tausch, Walter ", Muslim women's streetwear ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2596/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2596/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2597 , Foto RAZ , Olga Premušić and Sofija Hun at a cemetery ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1940,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2597/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2597/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2598 ," Janovská, J. K. ", Painting of a Montenegrin ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1909,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2598/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2598/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2599 ," Janovská, J. K. ", Painting of a Montenegrin border guard ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1908,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2599/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2599/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.26 ," Karastoyanov, Dimitar Anastasov ", Teachers and students of the Second Girls' High School in Sofia ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1911,, before ,2, https://gams.uni-graz.at/archive/objects/o:vase.26/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.26/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.260 ," Stojanović/Karastoyanov, Anastas Nikolov ", Studio portrait of Stefan Stambolov ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1878,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.260/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.260/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2600 ," Tausch, Walter ", Traditional women's folk costumes ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1910,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2600/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2600/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2601 ," Božić, Đ. ", Class photo of course 4a ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1926,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2601/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2601/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2602 , unknown , Greetings From Bosnia. Dancing Girl. ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1904,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2602/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2602/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2603 ," Halačević, Nusret ", Market scene in Baščaršija ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1918,1950,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2603/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2603/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2604 ," Herz, Henrik ", Portrait of a townswoman ,Photograph,Mignon,Creative Commons [CC BY-NC-ND 3.0],1880,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2604/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2604/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2605 , unknown , Albanian women's folk costume ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1904,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2605/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2605/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2606 , unknown , Turk From Bosnia ,Postcard,Not specified,Creative Commons [CC BY-NC-ND 3.0],1904,1918,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2606/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2606/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.2607 ," Strelisky, Sándor ", Portrait of Milka Hun ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1898,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.2607/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.2607/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
